iter	Passed	Remaining
1062	18787	16560
1063	18804	16541
1064	18819	16522
1065	18835	16503
1066	18852	16484
1067	18870	16467
1068	18886	16448
1069	18902	16429
1070	18918	16410
1071	18935	16391
1072	18951	16372
1073	18968	16354
1074	18992	16342
1075	19022	16335
1076	19043	16320
1077	19060	16302
1078	19077	16283
1079	19093	16264
1080	19109	16246
1081	19125	16227
1082	19143	16209
1083	19160	16190
1084	19178	16173
1085	19194	16154
1086	19211	16136
1087	19228	16118
1088	19246	16100
1089	19261	16081
1090	19277	16061
1091	19294	16043
1092	19311	16025
1093	19327	16006
1094	19345	15988
1095	19361	15969
1096	19378	15951
1097	19414	15948
1098	19440	15937
1099	19464	15925
1100	19480	15906
1101	19497	15888
1102	19519	15873
1103	19536	15855
1104	19554	15838
1105	19571	15819
1106	19586	15800
1107	19604	15782
1108	19620	15763
1109	19639	15746
1110	19655	15727
1111	19673	15710
1112	19690	15691
1113	19705	15672
1114	19722	15653
1115	19738	15634
1116	19756	15618
1117	19773	15599
1118	19789	15580
1119	19805	15561
1120	19821	15542
1121	19837	15523
1122	19853	15504
1123	19869	15485
1124	19885	15466
1125	19904	15449
1126	19922	15432
1127	19938	15413
1128	19954	15394
1129	19971	15376
1130	19997	15364
1131	20012	15345
1132	20029	15326
1133	20045	15308
1134	20061	15289
1135	20078	15270
1136	20094	15251
1137	20110	15233
1138	20127	15215
1139	20145	15197
1140	20161	15178
1141	20179	15161
1142	20195	15142
1143	20212	15123
1144	20229	15105
1145	20246	15087
1146	20263	15069
1147	20279	15050
1148	20297	15033
1149	20312	15013
1150	20329	14995
1151	20345	14976
1152	20363	14958
1153	20379	14940
1154	20394	14920
1155	20411	14902
1156	20427	14883
1157	20444	14865
1158	20460	14846
1159	20477	14828
1160	20493	14809
1161	20509	14791
1162	20526	14773
1163	20542	14753
1164	20558	14735
1165	20575	14716
1166	20592	14698
1167	20608	14679
1168	20624	14661
1169	20640	14642
1170	20657	14624
1171	20673	14605
1172	20690	14587
1173	20707	14569
1174	20734	14558
1175	20757	14544
1176	20790	14537
1177	20811	14522
1178	20829	14504
1179	20853	14491
1180	20870	14473
1181	20888	14455
1182	20905	14437
1183	20921	14419
1184	20939	14401
1185	20958	14384
1186	20975	14366
1187	21001	14354
1188	21021	14338
1189	21037	14319
1190	21053	14300
1191	21070	14282
1192	21088	14265
1193	21105	14247
1194	21123	14229
1195	21140	14211
1196	21157	14193
1197	21174	14175
1198	21191	14156
1199	21207	14138
1200	21224	14120
1201	21242	14102
1202	21258	14084
1203	21276	14066
1204	21294	14048
1205	21311	14030
1206	21328	14012
1207	21344	13994
1208	21360	13975
1209	21376	13956
1210	21393	13938
1211	21411	13920
1212	21429	13903
1213	21445	13884
1214	21463	13867
1215	21482	13850
1216	21498	13831
1217	21515	13813
1218	21531	13795
1219	21548	13776
1220	21565	13758
1221	21581	13740
1222	21598	13722
1223	21615	13703
1224	21632	13685
1225	21649	13668
1226	21665	13649
1227	21683	13631
1228	21698	13612
1229	21715	13594
1230	21731	13575
1231	21747	13556
1232	21762	13537
1233	21779	13519
1234	21795	13500
1235	21812	13482
1236	21830	13465
1237	21846	13446
1238	21863	13428
1239	21879	13410
1240	21895	13391
1241	21912	13373
1242	21929	13355
1243	21947	13337
1244	21963	13319
1245	21980	13300
1246	22008	13289
1247	22023	13270
1248	22039	13251
1249	22061	13236
1250	22087	13224
1251	22109	13209
1252	22135	13196
1253	22152	13178
1254	22174	13163
1255	22194	13147
1256	22211	13128
1257	22229	13111
1258	22248	13094
1259	22266	13077
1260	22286	13061
1261	22304	13043
1262	22322	13025
1263	22341	13008
1264	22358	12990
1265	22376	12973
1266	22392	12954
1267	22408	12936
1268	22425	12918
1269	22441	12899
1270	22458	12881
1271	22476	12863
1272	22494	12846
1273	22512	12828
1274	22528	12810
1275	22544	12791
1276	22560	12773
1277	22580	12756
1278	22599	12739
1279	22616	12721
1280	22632	12703
1281	22649	12685
1282	22666	12667
1283	22682	12648
1284	22699	12630
1285	22717	12612
1286	22733	12594
1287	22751	12577
1288	22770	12560
1289	22786	12541
1290	22803	12523
1291	22820	12505
1292	22837	12487
1293	22854	12469
1294	22871	12451
1295	22887	12432
1296	22904	12414
1297	22922	12397
1298	22938	12378
1299	22956	12361
1300	22974	12343
1301	23001	12330
1302	23018	12313
1303	23037	12296
1304	23054	12277
1305	23070	12259
1306	23086	12240
1307	23102	12222
1308	23121	12205
1309	23140	12188
1310	23156	12170
1311	23174	12152
1312	23192	12135
