iter	AverageGain:top=10
1512	0.1506607353
1513	0.1506965969
1514	0.1507324584
1515	0.15076832
1516	0.1507324584
1517	0.1506786661
1518	0.1506607353
1519	0.1506607353
1520	0.1506248737
1521	0.1506248737
1522	0.1506965969
1523	0.1506965969
1524	0.1507324584
1525	0.1507145276
1526	0.1507145276
1527	0.1507324584
1528	0.1507145276
1529	0.1507324584
1530	0.1507324584
1531	0.1506965969
1532	0.1506786661
1533	0.15076832
1534	0.1507145276
1535	0.1506965969
1536	0.1506786661
1537	0.1506965969
1538	0.1506965969
1539	0.1507145276
1540	0.1507503892
1541	0.1507324584
1542	0.1506965969
1543	0.1507503892
1544	0.1506786661
1545	0.1506607353
1546	0.1506965969
1547	0.1506786661
1548	0.1506965969
1549	0.1507503892
1550	0.1506786661
1551	0.1506965969
1552	0.1506607353
1553	0.1506786661
1554	0.1507145276
1555	0.1506786661
1556	0.1506786661
1557	0.1506965969
1558	0.1507145276
1559	0.1507145276
1560	0.1506965969
1561	0.1507324584
1562	0.1507324584
1563	0.1507324584
1564	0.1507324584
1565	0.1507503892
1566	0.1507503892
1567	0.1507503892
1568	0.1507503892
1569	0.1507503892
1570	0.1507324584
1571	0.1507503892
1572	0.1508041816
1573	0.1507862508
1574	0.15076832
1575	0.1508041816
1576	0.1508041816
1577	0.1507862508
1578	0.1508221124
1579	0.1508041816
1580	0.1508221124
1581	0.1508041816
1582	0.15076832
1583	0.1508221124
1584	0.1508400431
1585	0.1508579739
1586	0.1508938355
1587	0.1508759047
1588	0.1508759047
1589	0.1508579739
1590	0.1509117663
1591	0.1509117663
1592	0.1509117663
1593	0.1509655587
1594	0.1509296971
1595	0.1509117663
1596	0.1509117663
1597	0.1509117663
1598	0.1509296971
1599	0.1509117663
1600	0.1509476279
1601	0.1509476279
1602	0.1509296971
1603	0.1509296971
1604	0.1509476279
1605	0.1509655587
1606	0.1509834894
1607	0.1509655587
1608	0.1509476279
1609	0.1509834894
1610	0.151019351
1611	0.1510552126
1612	0.1510372818
1613	0.1510552126
1614	0.151109005
1615	0.1511269357
1616	0.1511269357
1617	0.1511627973
1618	0.1511448665
1619	0.1511448665
1620	0.1511627973
1621	0.1511448665
1622	0.1511269357
1623	0.151109005
1624	0.1511269357
1625	0.1510910742
1626	0.1510731434
1627	0.151019351
1628	0.1510552126
1629	0.1510731434
1630	0.1510552126
1631	0.1510372818
1632	0.151019351
1633	0.1510552126
1634	0.1510552126
1635	0.1511269357
1636	0.1511269357
1637	0.1511448665
1638	0.1511627973
1639	0.1511807281
1640	0.1511986589
1641	0.1511807281
1642	0.1511807281
1643	0.1512165897
1644	0.1512524513
1645	0.1512345205
1646	0.1512524513
1647	0.1512345205
1648	0.1512524513
1649	0.151270382
1650	0.1512883128
1651	0.1513062436
1652	0.1513241744
1653	0.1513241744
1654	0.1513421052
1655	0.151360036
1656	0.1513241744
1657	0.1513241744
1658	0.1513062436
1659	0.151270382
1660	0.151270382
1661	0.1512883128
1662	0.1513062436
1663	0.1512883128
1664	0.1513062436
1665	0.151270382
1666	0.1512345205
1667	0.1512883128
1668	0.1512883128
1669	0.1513241744
1670	0.1513241744
1671	0.1513241744
1672	0.1513421052
1673	0.1513241744
1674	0.1513241744
1675	0.1513421052
1676	0.1513241744
1677	0.1513062436
1678	0.1513421052
1679	0.1513241744
1680	0.151360036
1681	0.1513779668
1682	0.1513779668
1683	0.151360036
1684	0.151360036
1685	0.151360036
1686	0.1513779668
1687	0.1513958975
1688	0.1514317591
1689	0.1513958975
1690	0.1514138283
1691	0.1514317591
1692	0.1514317591
1693	0.1513779668
1694	0.1514138283
1695	0.1514317591
1696	0.1514855515
1697	0.1514855515
1698	0.1514317591
1699	0.1514496899
1700	0.1514855515
1701	0.1515034823
1702	0.1515214131
1703	0.1515572746
1704	0.1515214131
1705	0.1515393438
1706	0.1515572746
1707	0.1515393438
1708	0.1515034823
1709	0.1515034823
1710	0.1515034823
1711	0.1515214131
1712	0.1515214131
1713	0.1514676207
1714	0.1514855515
1715	0.1515214131
1716	0.1515752054
1717	0.1515752054
1718	0.1515572746
1719	0.151611067
1720	0.151611067
1721	0.151611067
1722	0.1515931362
1723	0.151611067
1724	0.1516289978
1725	0.1516648594
1726	0.1516827901
1727	0.1516469286
1728	0.1516648594
1729	0.1517007209
1730	0.1517007209
1731	0.1516827901
1732	0.1517007209
1733	0.1517365825
1734	0.1517365825
1735	0.1517186517
1736	0.1517186517
1737	0.1517365825
1738	0.1517186517
1739	0.1516827901
1740	0.1517186517
1741	0.1517186517
1742	0.1517545133
1743	0.1517365825
1744	0.1517545133
1745	0.1517545133
1746	0.1517545133
1747	0.1517545133
1748	0.1517365825
1749	0.1517724441
1750	0.1517365825
1751	0.1517186517
1752	0.1517365825
1753	0.1517365825
1754	0.1517545133
1755	0.1517724441
1756	0.1517545133
1757	0.1517545133
1758	0.1517545133
1759	0.1517545133
1760	0.1517545133
1761	0.1517186517
1762	0.1517903749
1763	0.1518262364
1764	0.1518083057
1765	0.1518083057
1766	0.1517724441
1767	0.1517724441
1768	0.1517724441
1769	0.1517724441
1770	0.1517365825
1771	0.1517724441
1772	0.1517724441
1773	0.1517724441
1774	0.1517903749
1775	0.1517724441
1776	0.1517724441
1777	0.1517724441
1778	0.1517365825
1779	0.1517186517
1780	0.1517365825
1781	0.1517903749
1782	0.1518083057
1783	0.1517724441
1784	0.1517903749
1785	0.1517365825
1786	0.1517724441
1787	0.1518083057
1788	0.1518083057
1789	0.1518083057
1790	0.1518441672
1791	0.1518262364
1792	0.1518441672
1793	0.151862098
1794	0.1518800288
1795	0.1518979596
1796	0.1518979596
1797	0.1518979596
1798	0.1518441672
1799	0.1518441672
1800	0.1518262364
1801	0.1518441672
1802	0.151862098
1803	0.1518262364
1804	0.1518083057
1805	0.151862098
1806	0.1518800288
1807	0.1518979596
1808	0.1518800288
1809	0.1518800288
1810	0.151862098
1811	0.151862098
1812	0.1518441672
1813	0.1518441672
1814	0.151862098
1815	0.1518441672
1816	0.1518979596
1817	0.1519338212
1818	0.151951752
1819	0.1519696827
1820	0.1519696827
1821	0.1519876135
1822	0.1520055443
1823	0.1519696827
1824	0.1519876135
1825	0.151951752
1826	0.1519158904
1827	0.1518979596
1828	0.1518800288
1829	0.151862098
1830	0.1518979596
1831	0.1519158904
1832	0.1519158904
1833	0.1518979596
1834	0.1518979596
1835	0.1519158904
1836	0.1519338212
1837	0.1519696827
1838	0.151951752
1839	0.151951752
1840	0.151951752
1841	0.151951752
1842	0.1519876135
1843	0.1520414059
1844	0.1520593367
1845	0.1520772675
1846	0.1521489906
1847	0.1520772675
1848	0.1520593367
1849	0.1520593367
1850	0.1520772675
1851	0.1520951982
1852	0.1520951982
1853	0.1520951982
1854	0.1520951982
1855	0.1520951982
1856	0.1520593367
1857	0.1520772675
1858	0.1520593367
1859	0.1520951982
1860	0.1520772675
1861	0.1520951982
1862	0.1521310598
1863	0.1521310598
1864	0.1521310598
1865	0.1521489906
1866	0.152202783
1867	0.1521489906
1868	0.1521489906
1869	0.1521310598
1870	0.1520951982
1871	0.1520951982
1872	0.1520772675
1873	0.1520951982
1874	0.152113129
1875	0.1521310598
1876	0.1521310598
1877	0.1521310598
1878	0.1521310598
1879	0.1521310598
1880	0.1521310598
1881	0.1521848522
1882	0.1521848522
1883	0.1521848522
1884	0.1521848522
1885	0.1521848522
1886	0.152202783
1887	0.152202783
1888	0.152202783
1889	0.1521848522
1890	0.1521669214
1891	0.1521848522
1892	0.1521848522
1893	0.1521489906
1894	0.1520951982
1895	0.152113129
1896	0.1520772675
1897	0.1520593367
1898	0.1520414059
1899	0.1520593367
1900	0.1520593367
1901	0.152113129
1902	0.1520951982
1903	0.1520772675
1904	0.152113129
1905	0.1521310598
1906	0.152113129
1907	0.1520951982
1908	0.1520772675
1909	0.152113129
1910	0.152113129
1911	0.1520593367
1912	0.1520951982
1913	0.1520951982
1914	0.1520951982
1915	0.1521310598
1916	0.1521310598
1917	0.1521669214
1918	0.1521669214
1919	0.1521669214
1920	0.152113129
1921	0.1521669214
1922	0.1521489906
1923	0.1521489906
1924	0.152202783
1925	0.152202783
1926	0.1521848522
1927	0.152202783
1928	0.1522207138
1929	0.1522207138
1930	0.152202783
1931	0.1522386445
1932	0.152202783
1933	0.152202783
1934	0.152202783
1935	0.1521848522
1936	0.1522207138
1937	0.152202783
1938	0.1521848522
1939	0.1521848522
1940	0.1522386445
1941	0.1522386445
1942	0.1522386445
1943	0.1522207138
1944	0.152202783
1945	0.152202783
1946	0.1521489906
1947	0.1521848522
1948	0.1522207138
1949	0.1522565753
1950	0.1522745061
1951	0.1522745061
1952	0.1522924369
1953	0.1523103677
1954	0.1523103677
1955	0.1522924369
1956	0.1523103677
1957	0.1522924369
1958	0.1523282985
1959	0.1522924369
1960	0.1522924369
1961	0.1523282985
1962	0.1523462293
1963	0.1523103677
1964	0.1523103677
1965	0.1523103677
1966	0.1522924369
1967	0.1522745061
1968	0.1523282985
1969	0.1523103677
1970	0.1523103677
1971	0.1522924369
1972	0.1522745061
1973	0.1522745061
1974	0.1522924369
1975	0.1523103677
1976	0.1523282985
1977	0.1522924369
1978	0.1523103677
1979	0.1523103677
1980	0.1523103677
1981	0.1523103677
1982	0.1523282985
1983	0.1523282985
1984	0.1523282985
1985	0.1523282985
1986	0.1523641601
1987	0.1523282985
1988	0.1523641601
1989	0.1524000216
1990	0.1523820908
1991	0.1523820908
1992	0.1523462293
1993	0.1523462293
1994	0.1523820908
1995	0.1523820908
1996	0.1523820908
1997	0.1523820908
1998	0.1524000216
1999	0.152453814
