iter	RMSE	PrecisionAt:top=10	RecallAt:top=10	MAP:top=10
942	0.2988729322	0.1517186517	0.9327963365	0.5781065245
943	0.2988627079	0.1516289978	0.9321866897	0.5785973525
944	0.2988507707	0.1516648594	0.9324018592	0.5782252317
945	0.2988418525	0.1516289978	0.9321254262	0.5786839771
946	0.2988250183	0.1517007209	0.9326484075	0.579239286
947	0.2988121854	0.1516648594	0.9325907728	0.5794379501
948	0.2987950013	0.1516648594	0.9325907728	0.5796821421
949	0.2987861221	0.1516469286	0.9325459458	0.5796847061
950	0.2987728683	0.1515931362	0.9320827338	0.5794417037
951	0.2987674975	0.1515752054	0.9320603204	0.5797629351
952	0.2987565074	0.1515752054	0.9321948013	0.5799310718
953	0.2987461123	0.1516289978	0.9323591668	0.5800089427
954	0.298730636	0.1516469286	0.9325064554	0.5803950794
955	0.2987147537	0.151611067	0.9321464813	0.580366738
956	0.2986987623	0.1515393438	0.9316533846	0.5802349101
957	0.2986947715	0.1515214131	0.9316235	0.5801636851
958	0.298684075	0.1515572746	0.9318476348	0.5800383131
959	0.2986730189	0.1515752054	0.9317717738	0.5802104059
960	0.2986692999	0.1515931362	0.9319510817	0.580085175
961	0.2986475079	0.1515931362	0.9317675046	0.5802382698
962	0.2986351846	0.1515752054	0.9315433697	0.5807254144
963	0.2986216167	0.1515752054	0.9316569314	0.5803534715
964	0.2986125447	0.1515752054	0.931731643	0.5803858323
965	0.2986050331	0.1515572746	0.9317017584	0.5806270323
966	0.2985929961	0.1515572746	0.9317914123	0.5804960379
967	0.2985769761	0.1515572746	0.9318810662	0.5802782358
968	0.2985662964	0.1515214131	0.931686816	0.5804076671
969	0.2985518537	0.1515214131	0.931686816	0.5807898229
970	0.2985467028	0.1515393438	0.93177647	0.5808069948
971	0.2985333796	0.1515393438	0.9317914123	0.5810988444
972	0.2985245851	0.1515931362	0.9319515086	0.5814579718
973	0.298514452	0.1516289978	0.9321607011	0.5817293232
974	0.2985049079	0.1516289978	0.9321607011	0.5822501165
975	0.2984882808	0.1516469286	0.9321308165	0.5822901168
976	0.2984837572	0.1516469286	0.9320873479	0.5819369112
977	0.298469708	0.1517007209	0.9324310213	0.5826976355
978	0.2984579029	0.1517007209	0.9324310213	0.5828266375
979	0.2984482574	0.1517545133	0.9326999831	0.5829506944
980	0.2984324444	0.1517545133	0.9326252715	0.5827294201
981	0.2984216135	0.1517365825	0.9325655022	0.582897877
982	0.2984114513	0.1517365825	0.9323861943	0.5829349008
983	0.2983984347	0.1517545133	0.9323691174	0.5825001414
984	0.2983785292	0.1516289978	0.9315621064	0.5830353083
985	0.2983706776	0.1515931362	0.9314126832	0.5829026834
986	0.2983571044	0.1515214131	0.9310241828	0.5827406396
987	0.2983481551	0.1515931362	0.9313678562	0.5830340132
988	0.2983362167	0.151611067	0.9315023371	0.5830819235
989	0.2983221297	0.1516289978	0.9315621064	0.5835401191
990	0.2983144261	0.1515931362	0.9314596448	0.5836253686
991	0.2983025844	0.1515752054	0.9310562021	0.5836286417
992	0.2982876151	0.1517007209	0.9316987219	0.5844113692
993	0.2982760718	0.1517186517	0.9317883759	0.5846568587
994	0.2982663556	0.1517186517	0.9316389527	0.584505117
995	0.2982613546	0.1517186517	0.9316389527	0.5845816075
996	0.2982451147	0.1517903749	0.9322366456	0.5850442828
997	0.2982348451	0.1517724441	0.9323284341	0.5847523677
998	0.2982212157	0.1517724441	0.9322387802	0.5846552284
999	0.2982047618	0.1517724441	0.932317761	0.5852665947
1000	0.298191867	0.1518083057	0.932362588	0.5857922065
1001	0.2981822946	0.151862098	0.9326913191	0.5855684049
1002	0.2981644928	0.1519338212	0.9332292427	0.5854360479
1003	0.2981523397	0.1519158904	0.9332755639	0.586011651
1004	0.2981402835	0.1519338212	0.9335221122	0.5863046272
1005	0.2981300294	0.1518800288	0.93318591	0.5865157683
1006	0.2981221391	0.1518979596	0.9332307369	0.5866481597
1007	0.2981179791	0.1519158904	0.9332905062	0.5867764061
1008	0.2981127681	0.1519158904	0.9332905062	0.5867642863
1009	0.2981012255	0.1518979596	0.9330119386	0.5867922521
1010	0.2980901315	0.1518979596	0.9330119386	0.5870940372
1011	0.2980776285	0.1519158904	0.9330343521	0.5873831788
1012	0.2980712295	0.1519338212	0.9331240061	0.5873849577
1013	0.2980572998	0.1519696827	0.9331225118	0.5878405669
1014	0.2980407769	0.1519876135	0.9332121658	0.5879893984
1015	0.298032366	0.1519338212	0.9329207905	0.5875732665
1016	0.2980234443	0.151951752	0.9330104444	0.5876673557
1017	0.2980092669	0.1519696827	0.9330328579	0.5880531191
1018	0.2979989605	0.1519696827	0.9330820797	0.588464499
1019	0.2979828438	0.1519876135	0.9332016182	0.5886061309
1020	0.2979727821	0.1520055443	0.9332464452	0.5884240065
1021	0.2979683441	0.1520055443	0.9332912722	0.5884827796
1022	0.2979541714	0.1520234751	0.9332823068	0.5890431665
1023	0.2979419143	0.1520234751	0.9331627682	0.5894780949
1024	0.2979264373	0.1519696827	0.9328878295	0.5894617779
1025	0.2979139813	0.1519158904	0.9325590984	0.5900799098
1026	0.2979042862	0.1518979596	0.9328370256	0.5896400861
1027	0.2978948197	0.1518800288	0.9326801312	0.5900716405
1028	0.2978819859	0.1518979596	0.9328594391	0.5900961175
1029	0.2978711837	0.1518979596	0.9329789776	0.5902705631
1030	0.2978634336	0.1519338212	0.9333525357	0.5901978676
1031	0.2978491316	0.1518979596	0.9331284009	0.5902796353
1032	0.2978362084	0.1519158904	0.9331284009	0.5902054632
1033	0.2978206834	0.1519338212	0.9330985162	0.5902463471
1034	0.2978013031	0.1519696827	0.9331134585	0.5905757126
1035	0.2977993449	0.1519696827	0.9331134585	0.5905607703
1036	0.2977882481	0.1519876135	0.9331956413	0.5905197299
1037	0.2977734678	0.1519876135	0.9331044931	0.5908018884
1038	0.2977647039	0.1520234751	0.9336424168	0.5912822722
1039	0.2977520656	0.1520234751	0.9336648302	0.5915470241
1040	0.2977426554	0.1520593367	0.9337644457	0.5917729212
1041	0.2977364155	0.1520772675	0.933913869	0.5916528134
1042	0.2977260468	0.152113129	0.9341828308	0.5920160423
1043	0.297719409	0.1520414059	0.9335851379	0.592025565
1044	0.2977042022	0.1520414059	0.933841292	0.5925180452
1045	0.2976920673	0.1520951982	0.9341550807	0.5927349672
1046	0.2976792983	0.152113129	0.9341999077	0.5931958797
1047	0.2976733352	0.1521489906	0.934304504	0.5932413625
1048	0.2976591184	0.1521848522	0.9343493309	0.5930275272
1049	0.2976473402	0.1521848522	0.9344838118	0.5930275509
1050	0.2976373471	0.1522207138	0.9345598818	0.5932046495
1051	0.2976174167	0.1522745061	0.9349633245	0.5935851284
1052	0.2976084085	0.1522745061	0.9349633245	0.5937767993
1053	0.2975968963	0.1522386445	0.9346747954	0.5938443671
1054	0.2975828065	0.1522924369	0.9349480265	0.5941723688
1055	0.297569428	0.1522745061	0.9349281034	0.5947213498
1056	0.2975486987	0.1523103677	0.9349537188	0.5949910522
1057	0.2975366588	0.1522745061	0.9350433727	0.5951799979
1058	0.2975299637	0.1522565753	0.9348640648	0.5955470525
1059	0.297516002	0.1521848522	0.9345595261	0.5958332418
1060	0.2975066088	0.1521848522	0.9346523819	0.5958167211
1061	0.2974950808	0.1522386445	0.9347825936	0.5964583942
1062	0.2974866508	0.1522565753	0.9346189396	0.5965225288
1063	0.2974771754	0.1522565753	0.9345741126	0.5964531774
1064	0.2974690135	0.1522386445	0.9344844587	0.5963091797
1065	0.2974561982	0.1522745061	0.934853036	0.5963324292
1066	0.2974406371	0.1522565753	0.9345153395	0.5965247381
1067	0.2974323077	0.1522565753	0.9345153395	0.5965135243
1068	0.2974256473	0.1522386445	0.9344421221	0.5964239628
1069	0.2974150003	0.1522207138	0.9343823528	0.5961170475
1070	0.2974033463	0.1522924369	0.9347559109	0.5971569502
1071	0.2973903761	0.1522924369	0.9346662569	0.5972922731
1072	0.2973798057	0.1522745061	0.9344720067	0.596978763
1073	0.2973635087	0.1522565753	0.9342030449	0.5970079967
1074	0.2973550607	0.1522565753	0.9343375258	0.5969700776
1075	0.2973462358	0.1523103677	0.9345965261	0.5973339232
1076	0.2973288985	0.1522745061	0.934537753	0.5971374255
1077	0.2973191258	0.1522924369	0.9346423492	0.5971141086
1078	0.297305555	0.1523462293	0.9349262534	0.5975493274
1079	0.2972884425	0.1523103677	0.9347021185	0.597477647
1080	0.297277475	0.1523282985	0.9346572916	0.597582806
1081	0.2972666366	0.1523641601	0.9348774418	0.5977061335
1082	0.297255314	0.1524717448	0.935490077	0.5973871243
1083	0.2972399824	0.152453814	0.9351762882	0.5972551041
1084	0.2972265183	0.1523820908	0.9352734133	0.5978633254
1085	0.2972133208	0.1524000216	0.9355423751	0.5981713863
1086	0.2972024833	0.1524000216	0.9356569329	0.5981474833
1087	0.2971922509	0.1523820908	0.935612106	0.5981467123
1088	0.2971798474	0.1523641601	0.9355864906	0.5983039744
1089	0.2971674775	0.1523282985	0.9353922404	0.5982102812
1090	0.2971538767	0.1523641601	0.9356057021	0.5990896559
1091	0.2971417813	0.1524179524	0.9357135003	0.5989293888
1092	0.2971307738	0.1524896756	0.9360472122	0.5991476179
1093	0.2971218978	0.1524896756	0.9359276736	0.5992871982
1094	0.2971106674	0.1525076064	0.9359575582	0.5996867867
1095	0.2970959861	0.1525255371	0.9360023852	0.6001241105
1096	0.2970863227	0.1525793295	0.9362564047	0.6002090398
1097	0.2970748979	0.1525793295	0.9362564047	0.6000512133
1098	0.2970651315	0.1525972603	0.936316174	0.5999407587
1099	0.2970526003	0.1525793295	0.9361806969	0.5998402942
1100	0.2970391865	0.1525793295	0.9363002355	0.5999619436
1101	0.2970278823	0.1525972603	0.9363450625	0.600383205
1102	0.2970137047	0.1526151911	0.9363898894	0.6007058168
1103	0.2970084431	0.1526331219	0.9365691973	0.6003847514
1104	0.2969993233	0.1525793295	0.9363002355	0.6005777611
1105	0.2969836244	0.1526510527	0.9365115626	0.6009266661
1106	0.2969702289	0.1526151911	0.9363322548	0.6012925553
1107	0.2969606153	0.1526151911	0.9363322548	0.6011639328
1108	0.2969462695	0.1526331219	0.9363770817	0.6011068673
1109	0.2969315761	0.152704845	0.9367356975	0.601443793
1110	0.296925329	0.1527227758	0.9369150053	0.6016016835
1111	0.2969113334	0.1527944989	0.9373035057	0.6018604893
1112	0.2969007556	0.1527407066	0.9369598323	0.602220453
1113	0.2968870818	0.1526689834	0.9364517933	0.6023909336
1114	0.2968833445	0.1526689834	0.9364517933	0.6024437832
1115	0.2968709955	0.1527227758	0.9367805244	0.6025095745
1116	0.2968574921	0.1527407066	0.9367954668	0.6028226405
1117	0.2968439288	0.1527586374	0.936861213	0.6029937538
1118	0.2968322268	0.1527586374	0.9366626936	0.6034452575
1119	0.2968183488	0.1527765682	0.9366328089	0.6036525288
1120	0.2968109206	0.1527765682	0.9367523475	0.6037076767
1121	0.2968050986	0.1527765682	0.9367523475	0.6036192323
1122	0.2967928736	0.1527765682	0.9366387858	0.6041110423
1123	0.2967749989	0.1527765682	0.9367284398	0.6037243041
1124	0.2967667965	0.1527586374	0.9366387858	0.6037181375
1125	0.2967512778	0.1527765682	0.9367433821	0.6040707898
1126	0.2967404993	0.1527407066	0.9365640742	0.6047171046
1127	0.2967277356	0.1527944989	0.9367882091	0.60475831
1128	0.2967217074	0.1528303605	0.9371318825	0.6046472743
1129	0.2967092652	0.1528662221	0.9373111904	0.6050541798
1130	0.2967002281	0.1528662221	0.9372813057	0.604990248
1131	0.2966803766	0.1529379452	0.9376160137	0.6055258151
1132	0.2966628555	0.1529200145	0.937366975	0.6060114147
1133	0.2966493341	0.1529917376	0.9378280524	0.6067118277
1134	0.2966393195	0.1529379452	0.9373797827	0.6068182206
1135	0.2966238117	0.1529917376	0.9379625333	0.6066864483
1136	0.29661047	0.1529200145	0.9376935715	0.6065573379
1137	0.296593475	0.1528841529	0.9374046866	0.6068145415
1138	0.2965861482	0.1529020837	0.9375839945	0.6079173205
1139	0.2965779839	0.1529020837	0.9375839945	0.6082650467
1140	0.296566497	0.1529200145	0.9377633023	0.6077779631
1141	0.2965540877	0.1529917376	0.9382862836	0.6085955275
1142	0.2965414107	0.1529917376	0.9384207645	0.6088510792
1143	0.2965288154	0.1529200145	0.9379366333	0.6087611382
1144	0.2965178856	0.1528482913	0.9375481329	0.608353367
1145	0.2965080978	0.1528841529	0.9377473639	0.6080134054
1146	0.2964928828	0.1529020837	0.9377563293	0.6076009151
1147	0.296476836	0.1529020837	0.9377997978	0.6078708802
1148	0.2964670581	0.1528482913	0.9373515282	0.6079125479
1149	0.296450229	0.152955876	0.9381374943	0.6083221287
1150	0.2964422339	0.1529379452	0.9380478404	0.6086479069
1151	0.2964369628	0.1529738068	0.9382719752	0.6085244351
1152	0.2964221707	0.152955876	0.9380926674	0.608525953
1153	0.2964113889	0.1530096684	0.9384213985	0.6086549867
1154	0.2964067255	0.1530813915	0.9389144951	0.6087065614
1155	0.2963928883	0.1529917376	0.9383616292	0.6088669013
1156	0.2963798714	0.1530275992	0.938630591	0.6090709031
1157	0.2963664947	0.1530275992	0.9385917409	0.6088438533
1158	0.2963605235	0.1530096684	0.938546914	0.6087603328
1159	0.2963494983	0.1530275992	0.9386066833	0.6089349446
1160	0.2963438385	0.1530275992	0.9386066833	0.6086809725
1161	0.2963386432	0.1530634608	0.9387262218	0.608803713
1162	0.2963279705	0.1531710455	0.939473338	0.6092752026
1163	0.2963166847	0.1531351839	0.9390947991	0.6096634184
1164	0.2963078534	0.1531710455	0.9393249109	0.609896821
1165	0.2962985812	0.1531889763	0.9393249109	0.610121276
1166	0.2962939545	0.1531889763	0.9393249109	0.6102431663
1167	0.296283898	0.1531710455	0.939235257	0.610260172
1168	0.2962719245	0.1531710455	0.9391555646	0.6098904705
1169	0.2962548576	0.1531889763	0.9391555646	0.610028553
1170	0.2962460421	0.1531710455	0.9391306607	0.6101382581
1171	0.2962344475	0.1531710455	0.9392501993	0.6102543244
1172	0.2962193808	0.1531889763	0.9391605454	0.6103731514
1173	0.2962055581	0.1532427686	0.9391729973	0.6107791462
1174	0.2961998765	0.1532427686	0.9391729973	0.6110907766
1175	0.296193977	0.1532248378	0.9389936894	0.6110056867
1176	0.2961833313	0.1532069071	0.9389578278	0.6109193296
1177	0.2961708706	0.1532786302	0.9392985128	0.6108027285
1178	0.2961575034	0.1532427686	0.9392088589	0.6108912902
1179	0.2961433375	0.1532248378	0.9392626512	0.6106567908
1180	0.2961335849	0.1532248378	0.9391729973	0.6107458755
1181	0.2961264144	0.1532786302	0.9393881667	0.6105690402
1182	0.2961114847	0.1532606994	0.9392088589	0.6107080038
1183	0.2961046866	0.1532786302	0.9395017284	0.6106374108
1184	0.2960955882	0.1533144918	0.9397706902	0.6107656124
1185	0.2960857989	0.1532786302	0.939621267	0.6107358217
1186	0.2960725176	0.1533324226	0.9397365363	0.6109930552
1187	0.2960661801	0.153296561	0.9395572284	0.6110395543
1188	0.2960601599	0.1533144918	0.9397365363	0.6113113978
1189	0.2960492361	0.1533324226	0.9399606712	0.6114593776
1190	0.2960304885	0.153296561	0.9400035058	0.6121274311
1191	0.2960164461	0.1532786302	0.9399437365	0.6122407081
1192	0.2960043671	0.1533324226	0.9399736212	0.6124271958
1193	0.2959963848	0.1533682841	0.9403531562	0.6125542411
1194	0.2959820876	0.1533324226	0.940158906	0.6125941904
1195	0.2959688724	0.1533144918	0.9401426053	0.612330284
1196	0.295951829	0.1533324226	0.9399646558	0.6131431607
1197	0.2959414499	0.1534041457	0.9401919925	0.6131263779
1198	0.2959237712	0.1534579381	0.9404609543	0.6136881321
1199	0.2959055446	0.1534220765	0.9402218772	0.6138225952
1200	0.2958983922	0.1534041457	0.9401322232	0.6137657788
1201	0.2958845315	0.1533682841	0.9399828	0.6139925891
1202	0.2958771731	0.1533503534	0.9399379731	0.6139613276
1203	0.2958702282	0.1534041457	0.9400784309	0.6140902727
1204	0.2958564247	0.1534041457	0.9399738346	0.6144542023
1205	0.2958516816	0.1534041457	0.9399738346	0.614815593
1206	0.2958378473	0.1534220765	0.9402876234	0.6143656064
1207	0.2958257521	0.1534400073	0.9403175081	0.6149502069
1208	0.2958156409	0.1533324226	0.9398124575	0.6150211272
1209	0.2958094442	0.1533503534	0.9398572845	0.614863564
1210	0.2957959338	0.1533862149	0.9397401005	0.6150957873
1211	0.295789235	0.1533862149	0.9397849274	0.6152287918
1212	0.2957780537	0.1533862149	0.9397849274	0.6153248615
1213	0.2957629803	0.1534041457	0.9398657518	0.6147058757
1214	0.2957543502	0.1534937996	0.9405544571	0.6154724928
1215	0.2957438909	0.1535117304	0.9407711207	0.6155176696
1216	0.2957411672	0.1535117304	0.9407711207	0.6156438966
1217	0.2957278736	0.1535117304	0.9407262938	0.6157007723
1218	0.295715357	0.1535296612	0.9407113515	0.6159124109
1219	0.2957010349	0.1536013844	0.9410356877	0.6161084767
1220	0.2956816224	0.1536551767	0.9412000533	0.61612162
1221	0.295669855	0.1536193152	0.9411880218	0.616276356
1222	0.2956623599	0.1536372459	0.9413673297	0.6164559485
1223	0.2956534296	0.1535834536	0.9411431948	0.6167199118
1224	0.2956407866	0.1536013844	0.9411282525	0.6169296403
1225	0.2956246698	0.1536193152	0.9413972143	0.6170887357
1226	0.2956191322	0.1536372459	0.9415765222	0.6170492216
1227	0.2956118543	0.1536731075	0.9417110031	0.6170264974
1228	0.2956047117	0.1536551767	0.9416512338	0.6170211253
1229	0.2955915761	0.1536731075	0.9418305417	0.6169962429
1230	0.2955826488	0.1536910383	0.941890311	0.6169807598
1231	0.2955716227	0.1536193152	0.9414719259	0.6171515755
1232	0.2955633	0.1536372459	0.9415615799	0.6171424678
1233	0.2955606389	0.1536372459	0.9415615799	0.6171260312
1234	0.2955491273	0.1536193152	0.941382272	0.6172683069
1235	0.2955456747	0.1536193152	0.941382272	0.617396882
1236	0.2955381836	0.1536193152	0.941382272	0.6173166121
1237	0.2955322701	0.1536551767	0.9415316952	0.6174030641
1238	0.295516186	0.1537089691	0.9418604263	0.6173793065
1239	0.2955049614	0.1536910383	0.941800657	0.6179832101
1240	0.295492105	0.1536731075	0.9415914645	0.618084066
1241	0.2954859624	0.1536910383	0.9417707724	0.6182612235
1242	0.2954693856	0.1536551767	0.9416512338	0.6185164929
1243	0.2954514184	0.1536731075	0.9413544573	0.6187304871
1244	0.2954433137	0.1536910383	0.9413604342	0.6191204639
1245	0.2954376798	0.1537448307	0.9418087039	0.6191247688
1246	0.2954234141	0.1538344846	0.9422868582	0.6192639941
1247	0.2954149105	0.1538344846	0.9422868582	0.6193243682
1248	0.2953989141	0.1538524154	0.9423316852	0.6193506169
1249	0.2953848448	0.1538165538	0.942299446	0.619272076
1250	0.2953753864	0.1538703462	0.9425235808	0.6193144699
1251	0.2953689327	0.1538524154	0.9424339269	0.6194137296
1252	0.295353166	0.1538524154	0.9421507343	0.6197412203
1253	0.2953418752	0.1538703462	0.942167035	0.6201318146
1254	0.2953245569	0.1538524154	0.9421222081	0.6194604231
1255	0.2953104729	0.1538703462	0.942256689	0.6198104826
1256	0.295303321	0.1538165538	0.9418980732	0.6200402564
1257	0.2952904716	0.1537806922	0.9416589961	0.6198980019
1258	0.295279913	0.1538165538	0.942083358	0.6204016187
1259	0.2952679832	0.1537627615	0.9416799153	0.6201527401
1260	0.295253129	0.1537627615	0.9416500307	0.6202150567
1261	0.2952395209	0.1537627615	0.9415006074	0.620353903
1262	0.2952278257	0.1538165538	0.9419040502	0.6202054979
1263	0.2952140794	0.1537806922	0.9416111806	0.6205939585
1264	0.295202861	0.1537268999	0.9414693644	0.6206733912
1265	0.2951919285	0.1537806922	0.9418279801	0.6205397072
1266	0.2951830084	0.1537627615	0.9416038453	0.620829019
1267	0.2951736717	0.1538344846	0.9419086687	0.621018579
1268	0.2951648125	0.1538344846	0.9420282073	0.6214911703
1269	0.2951613166	0.1538524154	0.9420730342	0.6214894626
1270	0.2951506865	0.1538524154	0.9420730342	0.6214314162
1271	0.2951369552	0.1538524154	0.9420879766	0.6214210191
1272	0.2951265707	0.1538703462	0.9421042773	0.6218994343
1273	0.2951207196	0.1538524154	0.9419249694	0.6216420421
1274	0.2951120715	0.153888277	0.9422835851	0.6217950764
1275	0.295091173	0.153888277	0.942476477	0.6221775939
1276	0.2950770979	0.1539062078	0.9424067461	0.6220556877
1277	0.2950708904	0.1538703462	0.9422872075	0.6224566756
1278	0.2950631344	0.153888277	0.9423768615	0.622141606
1279	0.2950614515	0.1538703462	0.9423170922	0.6219716976
1280	0.2950522892	0.1538524154	0.9422274382	0.6221359078
1281	0.2950389756	0.1538703462	0.9423170922	0.622264305
1282	0.2950333529	0.1539062078	0.942586054	0.6222695823
1283	0.2950247088	0.1539779309	0.9430592275	0.6226020272
1284	0.295015025	0.1539420693	0.942933712	0.623086787
1285	0.2950103295	0.1539420693	0.9427902657	0.6228136271
1286	0.2950021111	0.1539958617	0.9430343237	0.6228534676
1287	0.294988476	0.1539958617	0.9430383083	0.622737594
1288	0.2949724492	0.1539600001	0.9428350927	0.6237069142
1289	0.2949521296	0.1539958617	0.9430144006	0.6235571081
1290	0.2949378624	0.1540137925	0.9431937084	0.6239532243
1291	0.2949172607	0.154049654	0.9431787661	0.6251564607
1292	0.2949049961	0.1541213772	0.9436868051	0.6252192304
1293	0.294891695	0.1541213772	0.9436868051	0.6248253828
1294	0.2948811437	0.1541034464	0.9436419781	0.6245559525
1295	0.2948663322	0.154049654	0.943358074	0.6249092531
1296	0.2948631507	0.1540317233	0.9433324586	0.6249852454
1297	0.2948519664	0.1541213772	0.9436283166	0.6256543484
1298	0.2948402583	0.1541751696	0.9439570477	0.625996428
1299	0.2948280717	0.1541751696	0.9439015476	0.6259210523
1300	0.2948248234	0.1541751696	0.9439015476	0.625825208
1301	0.2948159034	0.1542289619	0.9441320863	0.6259619895
1302	0.2948063206	0.1542827543	0.9444458751	0.6260744635
1303	0.2947964104	0.1542827543	0.9443861058	0.6260294587
1304	0.2947889821	0.1542827543	0.9443711635	0.6262295909
1305	0.2947836895	0.1542468927	0.9441619709	0.62643029
1306	0.2947723022	0.1541751696	0.9439677207	0.6263960057
1307	0.2947710216	0.1541751696	0.9439677207	0.626430373
1308	0.2947594129	0.1541931003	0.94402749	0.6263009974
1309	0.2947507201	0.1541931003	0.944117144	0.6262921079
1310	0.2947415712	0.1542110311	0.9442067979	0.6264933976
1311	0.2947365255	0.1541931003	0.9439826631	0.6264441069
1312	0.2947258232	0.1541751696	0.9439378361	0.6265057689
1313	0.294714898	0.1541931003	0.9439677207	0.626846957
1314	0.294707498	0.1542110311	0.9440125477	0.6270383645
1315	0.2946963958	0.1542110311	0.9440125477	0.6269957304
1316	0.2946845522	0.1542110311	0.9440125477	0.626887363
1317	0.2946724318	0.1542110311	0.9441470286	0.6271726373
1318	0.294652075	0.1542289619	0.9441470286	0.6278781764
1319	0.2946418931	0.1542289619	0.9439677207	0.627775442
1320	0.2946359623	0.1542110311	0.9437884129	0.627805465
1321	0.2946257871	0.1541751696	0.9437428744	0.6276611154
1322	0.294613113	0.1541572388	0.9434141433	0.6274645527
1323	0.2946084819	0.1541572388	0.9434141433	0.6275887815
1324	0.2946020795	0.1541572388	0.9434141433	0.6275564522
1325	0.2945946373	0.154139308	0.9433842586	0.6278236677
1326	0.2945805037	0.154139308	0.943618355	0.6277558102
1327	0.2945663663	0.1541931003	0.9438873168	0.6280985728
1328	0.2945529391	0.1542289619	0.9441114517	0.6281982097
1329	0.2945455502	0.1542110311	0.9439321438	0.6283893457
1330	0.29452857	0.1541751696	0.9437528359	0.628801902
1331	0.2945245583	0.1542110311	0.9438873168	0.6287576158
1332	0.2945178308	0.1542289619	0.9439321438	0.6286964662
1333	0.2945125093	0.1543186159	0.9445298367	0.6288711656
1334	0.2944977156	0.1544082698	0.9449887795	0.6293815562
1335	0.2944925243	0.1544082698	0.9449887795	0.6292182343
1336	0.2944803363	0.1544441314	0.9450634911	0.6290649806
1337	0.294467224	0.1544620622	0.9452427989	0.6290244051
1338	0.2944562513	0.1544441314	0.9452926067	0.6289702372
1339	0.2944447445	0.1545158545	0.9455316839	0.6292314167
1340	0.2944355616	0.1545337853	0.9458006457	0.6294552847
1341	0.2944123672	0.1545517161	0.9460098382	0.6296749665
1342	0.2944069775	0.1545517161	0.9460098382	0.6298339694
1343	0.2943933393	0.1545158545	0.9459201842	0.6299071987
1344	0.2943780701	0.1545517161	0.9460098382	0.6301486903
1345	0.2943631338	0.1545337853	0.9461293768	0.6303768596
1346	0.2943553095	0.1545337853	0.9459799535	0.6303618461
1347	0.2943424622	0.1545517161	0.9461443191	0.6305601106
1348	0.2943375978	0.1545696469	0.9461303729	0.6304525093
1349	0.2943303078	0.1545696469	0.9461702191	0.6307429121
1350	0.2943174738	0.1545158545	0.9457070071	0.6303969203
1351	0.2943124881	0.1544799929	0.9455725262	0.6302132009
1352	0.2942988256	0.1544441314	0.9454380453	0.6305420387
1353	0.2942892015	0.1544441314	0.9453483914	0.630603237
1354	0.2942787227	0.1544799929	0.9454529876	0.6306452474
1355	0.2942707515	0.1544979237	0.9457219494	0.6306728979
1356	0.2942577429	0.1545158545	0.9460207959	0.6307911082
1357	0.2942457622	0.1545696469	0.9463196423	0.6308125671
1358	0.2942374981	0.1545517161	0.9461403345	0.6308298575
1359	0.2942312859	0.1545696469	0.9463196423	0.6309920291
1360	0.2942171322	0.1545337853	0.9459610266	0.6310402477
1361	0.2942009132	0.1545337853	0.945886315	0.6310310926
1362	0.2941911464	0.1545158545	0.945841488	0.6315259029
1363	0.2941775758	0.1545337853	0.9460357382	0.6317120178
1364	0.2941736462	0.1545337853	0.9460357382	0.6315700183
1365	0.2941735762	0.1545337853	0.9460357382	0.6315700183
1366	0.2941715903	0.1545337853	0.9460357382	0.6315995294
1367	0.2941639676	0.1545517161	0.9460955075	0.631674241
1368	0.2941602923	0.1545517161	0.9460955075	0.631788194
1369	0.294143886	0.1545337853	0.946098994	0.6322317319
1370	0.2941364057	0.1545337853	0.946098994	0.6321822147
1371	0.2941218529	0.1545517161	0.9462185326	0.6321363442
1372	0.2941104285	0.1545696469	0.9463978405	0.6320855521
1373	0.2941078914	0.1545696469	0.9462633596	0.6319053643
1374	0.2941001439	0.1545696469	0.9463530135	0.6316412979
1375	0.294095678	0.1545337853	0.9461288787	0.6315402771
1376	0.2940882359	0.1545337853	0.9461288787	0.6316538151
1377	0.2940771523	0.1545337853	0.9460242824	0.6318355819
1378	0.2940651758	0.1545696469	0.9461363498	0.631887733
1379	0.2940517586	0.1546234392	0.9465547349	0.6325322796
1380	0.2940336469	0.1545875777	0.9460392247	0.6328801013
1381	0.2940232436	0.1545696469	0.9460691094	0.6328101095
1382	0.2940151357	0.1545517161	0.94595384	0.6328825086
1383	0.2940133902	0.1545696469	0.946043494	0.6330572627
1384	0.2940016499	0.1545875777	0.9462228019	0.6329926573
1385	0.2939913008	0.1546593008	0.9465241387	0.6334320303
1386	0.2939805511	0.15464137	0.9465017252	0.6334753631
1387	0.2939660988	0.1546234392	0.9463821866	0.6336507545
1388	0.2939499039	0.1546951624	0.9469603187	0.6340732641
1389	0.2939397769	0.1546951624	0.9467571031	0.6339697909
1390	0.2939289986	0.1546772316	0.9465777952	0.6338552687
1391	0.29391502	0.1546055085	0.9461132248	0.634130345
1392	0.2938998994	0.1546055085	0.9459837247	0.634611851
1393	0.2938902359	0.1546593008	0.9462185326	0.6345956635
1394	0.2938768441	0.15464137	0.9462499115	0.6347652565
1395	0.293863623	0.1545696469	0.9458614111	0.6349407873
1396	0.2938558442	0.15464137	0.9458926541	0.6347528579
1397	0.2938445761	0.15464137	0.9458926541	0.6346078937
1398	0.2938352192	0.1546055085	0.9457133463	0.6347085231
