iter	Passed	Remaining
906	7794	9392
907	7803	9384
908	7811	9375
909	7819	9366
910	7828	9358
911	7836	9349
912	7844	9340
913	7852	9330
914	7861	9321
915	7869	9312
916	7877	9303
917	7885	9294
918	7894	9285
919	7902	9277
920	7911	9268
921	7919	9259
922	7927	9250
923	7936	9241
924	7953	9243
925	7962	9234
926	7970	9226
927	7979	9217
928	7987	9208
929	7996	9199
930	8004	9190
931	8013	9183
932	8021	9173
933	8029	9164
934	8037	9155
935	8045	9146
936	8053	9137
937	8062	9128
938	8070	9119
939	8079	9111
940	8088	9102
941	8096	9093
942	8104	9084
943	8113	9075
944	8121	9066
945	8129	9057
946	8138	9048
947	8146	9040
948	8156	9032
949	8164	9023
950	8172	9014
951	8179	9004
952	8189	8996
953	8197	8987
954	8205	8978
955	8214	8970
956	8222	8960
957	8230	8951
958	8239	8943
959	8247	8935
960	8255	8925
961	8263	8916
962	8272	8907
963	8281	8899
964	8292	8894
965	8304	8889
966	8316	8884
967	8327	8877
968	8337	8871
969	8347	8863
970	8355	8854
971	8363	8845
972	8372	8837
973	8382	8830
974	8391	8821
975	8399	8812
976	8408	8803
977	8417	8796
978	8425	8787
979	8433	8778
980	8443	8770
981	8452	8762
982	8460	8753
983	8469	8744
984	8477	8736
985	8485	8726
986	8494	8718
987	8502	8709
988	8511	8700
989	8519	8691
990	8527	8682
991	8535	8673
992	8545	8665
993	8553	8657
994	8562	8648
995	8571	8639
996	8579	8630
997	8587	8622
998	8596	8613
999	8604	8604
1000	8613	8596
1001	8622	8587
1002	8630	8579
1003	8639	8570
1004	8647	8561
1005	8655	8552
1006	8664	8543
1007	8672	8534
1008	8680	8526
1009	8689	8517
1010	8697	8508
1011	8706	8500
1012	8715	8491
1013	8723	8482
1014	8731	8473
1015	8741	8465
1016	8750	8457
1017	8758	8448
1018	8766	8439
1019	8777	8433
1020	8786	8424
1021	8794	8415
1022	8802	8406
1023	8810	8397
1024	8818	8388
1025	8827	8380
1026	8836	8371
1027	8844	8362
1028	8852	8353
1029	8860	8344
1030	8869	8335
1031	8877	8326
1032	8886	8318
1033	8894	8309
1034	8904	8301
1035	8911	8292
1036	8920	8283
1037	8928	8274
1038	8936	8265
1039	8954	8265
1040	8963	8257
1041	8971	8248
1042	8979	8239
1043	8988	8230
1044	8996	8221
1045	9004	8212
1046	9012	8203
1047	9022	8195
1048	9030	8187
1049	9039	8178
1050	9047	8169
1051	9056	8160
1052	9064	8151
1053	9072	8143
1054	9081	8134
